business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
YouTube_Macro,Fitness,433030,2025-04-03 12:00:00,12,Thursday,4,Video,platform YouTube content Video category Fitness sentiment Neutral tier Macro,190,12,0,16450,116,184097,English,True,False,0,False,False,False,False,16566,0.03825600997621412,0.037988130152645315,0.00026787982356880587,0.42513682654781426,0.08998517086101349,14,1,0,afternoon,long,many,none,high,large,1,0,0
YouTube_Macro,Gaming,208478,2025-04-04 04:27:00,4,Friday,4,Live,platform YouTube content Live category Gaming sentiment Neutral tier Macro,436,10,0,17997,30,391659,English,False,False,0,False,False,False,False,18027,0.08646955554063258,0.0863256554648452,0.00014390007578737326,1.878658659426894,0.0460272839383239,14,0,0,night,long,many,none,high,medium,1,1,0
Instagram_Macro,Fashion,406981,2025-04-04 04:55:00,4,Friday,4,Carousel,platform Instagram content Carousel category Fashion sentiment Positive tier Macro,356,21,0,4494,409,13311,English,True,False,0,False,False,False,False,4903,0.012047245448804735,0.011042284529253208,0.001004960919551527,0.032706686552934905,0.36834197280444747,14,0,0,night,long,many,none,medium,large,0,0,0
Instagram_Macro,Fitness,367316,2025-04-04 05:10:00,5,Friday,4,Carousel,platform Instagram content Carousel category Fitness sentiment Negative tier Macro,1262,9,0,495,6,15937,English,True,False,0,False,False,False,False,501,0.001363948208082414,0.0013476134990035827,1.6334709078831306e-05,0.043387709764889086,0.03143628035389345,14,0,0,night,long,many,none,low,large,0,0,0
Facebook_Macro,Lifestyle,466927,2025-04-04 05:43:00,5,Friday,4,Video,platform Facebook content Video category Lifestyle sentiment Neutral tier Macro,478,17,0,5046,212,31502,English,True,False,0,False,False,False,False,5258,0.01126086090545203,0.010806828476399952,0.0004540324290520788,0.06746664896225749,0.16691003745793917,14,1,0,night,long,many,none,low,large,0,0,0
TikTok_Macro,Travel,221613,2025-04-04 07:34:00,7,Friday,4,Stitch,platform TikTok content Stitch category Travel sentiment Positive tier Macro,47,8,0,27186,110,109132,English,True,False,0,False,False,False,False,27296,0.12316966964934367,0.12267330887628433,0.0004963607730593422,0.49244403532283754,0.25011912179745627,14,0,0,morning,short,many,none,high,medium,1,1,0
TikTok_Macro,Fashion,265131,2025-04-04 17:08:00,17,Friday,4,Video,platform TikTok content Video category Fashion sentiment Positive tier Macro,531,8,0,37560,164,128675,English,False,False,0,False,False,False,False,37724,0.14228438017432893,0.14166581802957784,0.0006185621447510853,0.4853261218039384,0.29317272197396543,14,1,0,evening,long,many,none,high,medium,1,1,0
YouTube_Mid-tier,Travel,52675,2025-04-04 17:35:00,17,Friday,4,Short,platform YouTube content Short category Travel sentiment Positive tier Mid-tier,558,16,0,10906,478,986676,English,True,False,0,False,False,False,False,11384,0.21611770289511154,0.20704318936877075,0.009074513526340769,18.73139060275273,0.011537728697160974,14,0,0,evening,long,many,none,high,small,1,1,1
Twitter_Micro,Lifestyle,35857,2025-04-04 19:00:00,19,Friday,4,Tweet,platform Twitter content Tweet category Lifestyle sentiment Positive tier Micro,251,6,0,197,57,82165,English,False,False,0,False,False,False,False,254,0.007083693560532114,0.005494045793011128,0.0015896477675209862,2.291463312602839,0.003091340595143918,14,0,0,evening,long,many,none,low,small,0,1,0
Twitter_Nano,Technology,5442,2025-04-04 20:12:00,20,Friday,4,Thread,platform Twitter content Thread category Technology sentiment Positive tier Nano,1576,13,0,2432,283,22487,English,True,False,0,False,False,False,False,2715,0.49889746416758546,0.44689452407203234,0.052002940095553105,4.132120543917678,0.12073642549028328,14,0,0,evening,long,many,none,high,small,1,1,1
Twitter_Macro,Health,316501,2025-04-04 22:27:00,22,Friday,4,Thread,platform Twitter content Thread category Health sentiment Negative tier Macro,641,29,0,1358,26,73173,English,False,False,0,False,False,False,False,1384,0.004372813987949485,0.004290665748291475,8.214823965801056e-05,0.2311935823267541,0.01891408033017643,14,0,0,night,long,many,none,low,medium,0,0,0
YouTube_Macro,Health,310695,2025-04-05 00:02:00,0,Saturday,4,Live,platform YouTube content Live category Health sentiment Neutral tier Macro,570,23,0,16690,958,622300,English,False,False,0,False,False,False,False,17648,0.056801686541463496,0.0537182767666039,0.003083409774859589,2.0029289174270586,0.02835931222882854,14,0,0,night,long,many,none,high,medium,1,1,1
YouTube_Macro,Travel,252639,2025-04-05 07:09:00,7,Saturday,4,Community Post,platform YouTube content Community Post category Travel sentiment Negative tier Macro,835,6,0,5956,820,75180,English,True,False,0,False,False,False,False,6776,0.02682087880335182,0.023575140813571933,0.0032457379897798838,0.29757875862396543,0.09013035381750466,14,0,0,morning,long,many,none,medium,medium,0,0,1
Twitter_Macro,Gaming,429253,2025-04-05 11:05:00,11,Saturday,4,Tweet,platform Twitter content Tweet category Gaming sentiment Neutral tier Macro,867,20,0,561,107,24533,English,False,False,0,False,False,False,False,668,0.0015561918029693444,0.0013069215590805422,0.00024927024388880217,0.05715277470396247,0.027228630823788368,14,0,0,morning,long,many,none,low,large,0,0,0
Facebook_Macro,Fashion,112192,2025-04-05 11:23:00,11,Saturday,4,Live,platform Facebook content Live category Fashion sentiment Positive tier Macro,271,18,0,2596,260,63483,English,True,False,0,False,False,False,False,2856,0.025456360524814602,0.023138904734740444,0.0023174557900741584,0.565842484312607,0.044988422097254385,14,0,0,morning,long,many,none,medium,small,0,1,1
LinkedIn_Macro,Lifestyle,347820,2025-04-05 16:09:00,16,Saturday,4,Article,platform LinkedIn content Article category Lifestyle sentiment Positive tier Macro,1046,14,0,1618,27,16720,English,True,False,0,False,False,False,False,1645,0.004729457765510896,0.0046518314070496235,7.762635846127307e-05,0.0480708412397217,0.09838516746411484,14,0,0,afternoon,long,many,none,low,large,0,0,0
Facebook_Macro,Technology,187237,2025-04-05 18:15:00,18,Saturday,4,Story,platform Facebook content Story category Technology sentiment Neutral tier Macro,1516,28,0,2469,171,61446,English,False,False,0,False,False,False,False,2640,0.014099777287608752,0.013186496258752277,0.000913281028856476,0.3281723163690937,0.04296455424274973,14,0,0,evening,long,many,none,medium,medium,0,0,0
Instagram_Nano,Gaming,2912,2025-04-05 20:37:00,20,Saturday,4,Carousel,platform Instagram content Carousel category Gaming sentiment Neutral tier Nano,1110,26,0,3257,199,14419,English,True,False,0,False,False,False,False,3456,1.1868131868131868,1.1184752747252746,0.06833791208791208,4.951579670329671,0.2396837506068382,14,0,0,evening,long,many,none,high,small,1,1,1
Twitter_Macro,Entertainment,178656,2025-04-06 03:51:00,3,Sunday,4,Retweet,platform Twitter content Retweet category Entertainment sentiment Positive tier Macro,1101,22,0,3345,257,36989,English,True,False,0,False,False,False,False,3602,0.020161651441877128,0.018723132724341753,0.0014385187175353753,0.20704034569228014,0.09738030225202086,14,0,0,night,long,many,none,medium,medium,0,0,0
Twitter_Macro,Fitness,139872,2025-04-06 04:40:00,4,Sunday,4,Thread,platform Twitter content Thread category Fitness sentiment Positive tier Macro,741,28,0,3136,124,75432,English,True,False,0,False,False,False,False,3260,0.02330702356440174,0.022420498741706704,0.0008865248226950354,0.539293067947838,0.043217732527309365,14,0,0,night,long,many,none,medium,small,0,1,0
Facebook_Macro,Business,339353,2025-04-06 05:11:00,5,Sunday,4,Live,platform Facebook content Live category Business sentiment Neutral tier Macro,580,21,0,36,122,18557,English,True,False,0,False,False,False,False,158,0.00046559187630579367,0.00010608422498106691,0.00035950765132472675,0.054683471193712745,0.008514307269493992,14,0,0,night,long,many,none,low,large,0,0,0
Twitter_Macro,Lifestyle,151759,2025-04-06 07:23:00,7,Sunday,4,Retweet,platform Twitter content Retweet category Lifestyle sentiment Positive tier Macro,842,4,0,1983,57,94679,English,True,False,0,False,False,False,False,2040,0.013442365856390725,0.013066770339815102,0.0003755955165756232,0.6238773318221654,0.021546488661688443,14,0,0,morning,long,few,none,medium,small,0,1,0
YouTube_Macro,Health,392192,2025-04-06 07:48:00,7,Sunday,4,Community Post,platform YouTube content Community Post category Health sentiment Positive tier Macro,1911,19,0,19798,298,310642,English,True,False,0,False,False,False,False,20096,0.051240208877284595,0.05048037695822454,0.0007598319190600522,0.7920661308746736,0.06469183175488183,14,0,0,morning,long,many,none,high,large,1,1,0
LinkedIn_Macro,Technology,458443,2025-04-06 10:39:00,10,Sunday,4,Post,platform LinkedIn content Post category Technology sentiment Positive tier Macro,1940,1,0,585,112,3715,English,True,False,0,False,False,False,False,697,0.0015203634912082855,0.0012760583104115453,0.00024430518079674026,0.00810351559517759,0.18761776581426648,14,0,0,morning,long,few,none,low,large,0,0,0
Instagram_Macro,Technology,145355,2025-04-06 13:15:00,13,Sunday,4,Photo,platform Instagram content Photo category Technology sentiment Positive tier Macro,1226,23,0,5741,408,4979,English,True,False,0,False,False,False,False,6149,0.04230332633896323,0.039496405352413055,0.00280692098655017,0.034254067627532594,1.2349869451697129,14,0,0,afternoon,long,many,none,high,small,1,0,1
TikTok_Macro,Technology,212381,2025-04-06 17:17:00,17,Sunday,4,Video,platform TikTok content Video category Technology sentiment Positive tier Macro,103,1,0,19154,1961,179682,English,True,False,0,False,False,False,False,21115,0.09942038129587863,0.09018697529440016,0.009233406001478475,0.8460361331757549,0.11751316214200644,14,1,0,evening,medium,few,none,high,medium,1,1,1
Twitter_Macro,Food,177972,2025-04-06 18:52:00,18,Sunday,4,Poll,platform Twitter content Poll category Food sentiment Neutral tier Macro,1554,8,0,4669,225,94570,English,True,False,0,False,False,False,False,4894,0.027498707661879396,0.026234463848245793,0.0012642438136336053,0.5313757220236891,0.05175002643544464,14,0,0,evening,long,many,none,medium,medium,0,1,0
Instagram_Micro,Business,24690,2025-04-06 19:03:00,19,Sunday,4,Reel,platform Instagram content Reel category Business sentiment Neutral tier Micro,76,13,0,8591,409,21521,English,False,False,0,False,False,False,False,9000,0.3645200486026732,0.3479546375050628,0.01656541109761037,0.8716484406642365,0.418196180474885,14,0,1,evening,medium,many,none,high,small,1,1,1
LinkedIn_Macro,Sports,230066,2025-04-06 20:25:00,20,Sunday,4,Poll,platform LinkedIn content Poll category Sports sentiment Negative tier Macro,458,8,0,1296,37,26528,English,True,False,0,False,False,False,False,1333,0.005793989550824546,0.005633166134935193,0.0001608234158893535,0.11530604261385863,0.05024879372738239,14,0,0,evening,long,many,none,low,medium,0,0,0
Twitter_Macro,Lifestyle,192818,2025-04-07 02:51:00,2,Monday,4,Tweet,platform Twitter content Tweet category Lifestyle sentiment Negative tier Macro,58,24,0,1576,129,18601,English,False,False,0,False,False,False,False,1705,0.00884253544793536,0.00817351077181591,0.0006690246761194494,0.0964692093061851,0.09166173861620343,15,0,0,night,short,many,none,low,medium,0,0,0
Twitter_Mid-tier,Entertainment,68624,2025-04-07 09:13:00,9,Monday,4,Retweet,platform Twitter content Retweet category Entertainment sentiment Positive tier Mid-tier,1391,17,0,1848,194,11269,English,True,False,0,False,False,False,False,2042,0.029756353462345536,0.02692935416180928,0.0028269993005362553,0.1642136861739333,0.18120507587186085,15,0,0,morning,long,many,none,medium,small,0,0,1
TikTok_Macro,Lifestyle,227862,2025-04-07 19:43:00,19,Monday,4,Stitch,platform TikTok content Stitch category Lifestyle sentiment Positive tier Macro,213,6,0,4976,1716,403544,English,True,False,0,False,False,False,False,6692,0.029368652956614092,0.021837779006591708,0.007530873950022382,1.771001746671231,0.016583073964672998,15,0,0,evening,long,many,none,medium,medium,0,1,1
LinkedIn_Macro,Fitness,169955,2025-04-07 20:57:00,20,Monday,4,Article,platform LinkedIn content Article category Fitness sentiment Positive tier Macro,805,6,0,1327,143,11677,English,True,False,0,False,False,False,False,1470,0.008649348356918008,0.007807949163013739,0.0008413991939042688,0.06870642228825277,0.1258884987582427,15,0,0,evening,long,many,none,low,medium,0,0,0
TikTok_Macro,Lifestyle,141157,2025-04-08 03:06:00,3,Tuesday,4,Duet,platform TikTok content Duet category Lifestyle sentiment Neutral tier Macro,128,9,0,40529,536,340209,English,True,False,0,False,False,False,False,41065,0.2909172056646146,0.2871200153021104,0.003797190362504162,2.410146149323094,0.12070521355989994,15,0,0,night,medium,many,none,high,small,1,1,1
Twitter_Macro,Gaming,342382,2025-04-08 03:39:00,3,Tuesday,4,Poll,platform Twitter content Poll category Gaming sentiment Neutral tier Macro,1195,28,0,630,208,42876,English,True,False,0,False,False,False,False,838,0.0024475585749250835,0.001840050002628643,0.0006075085722964408,0.12522854589318363,0.019544733650527103,15,0,0,night,long,many,none,low,large,0,0,0
Twitter_Macro,Health,494074,2025-04-08 04:08:00,4,Tuesday,4,Retweet,platform Twitter content Retweet category Health sentiment Neutral tier Macro,1256,24,0,1735,195,9177,English,False,False,0,False,False,False,False,1930,0.003906297437226002,0.0035116197168845154,0.0003946777203414873,0.018574140715763226,0.2103083796447641,15,0,0,night,long,many,none,low,large,0,0,0
Facebook_Macro,Health,406570,2025-04-08 08:44:00,8,Tuesday,4,Video,platform Facebook content Video category Health sentiment Neutral tier Macro,127,9,0,4118,225,65979,English,True,False,0,False,False,False,False,4343,0.010682047371916276,0.010128637135056694,0.0005534102368595814,0.16228201785670365,0.06582397429485139,15,1,0,morning,medium,many,none,low,large,0,0,0
TikTok_Macro,Fashion,234784,2025-04-08 10:04:00,10,Tuesday,4,Stitch,platform TikTok content Stitch category Fashion sentiment Neutral tier Macro,190,21,0,31962,586,13177,English,True,False,0,False,False,False,False,32548,0.13862954886193268,0.13613363772659126,0.0024959111353414203,0.056123926673027125,2.4700614707444792,15,0,0,morning,long,many,none,high,medium,1,0,1
YouTube_Macro,Business,400890,2025-04-08 10:50:00,10,Tuesday,4,Community Post,platform YouTube content Community Post category Business sentiment Positive tier Macro,998,17,0,12119,79,714163,English,False,False,0,False,False,False,False,12198,0.030427299259148395,0.030230237721070616,0.00019706153807777694,1.7814437875726508,0.017080134367084266,15,0,0,morning,long,many,none,medium,large,0,1,0
LinkedIn_Micro,Fashion,42449,2025-04-08 15:32:00,15,Tuesday,4,Post,platform LinkedIn content Post category Fashion sentiment Positive tier Micro,1077,7,0,225,88,3236,English,True,False,0,False,False,False,False,313,0.007373554147329737,0.005300478220923932,0.0020730759264058047,0.0762326556573771,0.09672435105067985,15,0,0,afternoon,long,many,none,low,small,0,0,1
Twitter_Macro,Travel,116831,2025-04-08 17:18:00,17,Tuesday,4,Thread,platform Twitter content Thread category Travel sentiment Positive tier Macro,1421,7,0,2073,223,90897,English,True,False,0,False,False,False,False,2296,0.019652318305929076,0.01774357833109363,0.001908739974835446,0.7780212443615137,0.02525935949481281,15,0,0,evening,long,many,none,medium,small,0,1,1
Facebook_Macro,Lifestyle,417401,2025-04-08 17:47:00,17,Tuesday,4,Story,platform Facebook content Story category Lifestyle sentiment Positive tier Macro,1346,6,0,1297,17,74210,English,False,False,0,False,False,False,False,1314,0.003148051873378358,0.0031073236527943155,4.0728220584042684e-05,0.17779066173775337,0.017706508556798277,15,0,0,evening,long,many,none,low,large,0,0,0
Twitter_Macro,Travel,249604,2025-04-09 00:27:00,0,Wednesday,4,Retweet,platform Twitter content Retweet category Travel sentiment Neutral tier Macro,810,3,0,3145,209,59959,English,True,False,0,False,False,False,False,3354,0.013437284658899698,0.012599958334001057,0.0008373263248986395,0.240216502940658,0.05593822445337648,15,0,0,night,long,few,none,medium,medium,0,0,0
Twitter_Macro,Fashion,240916,2025-04-09 00:46:00,0,Wednesday,4,Thread,platform Twitter content Thread category Fashion sentiment Negative tier Macro,80,6,0,2616,135,11265,English,False,False,0,False,False,False,False,2751,0.011418917797074499,0.01085855650932275,0.0005603612877517474,0.04675903634461804,0.24420772303595206,15,0,0,night,medium,many,none,low,medium,0,0,0
YouTube_Macro,Entertainment,493798,2025-04-09 11:42:00,11,Wednesday,4,Video,platform YouTube content Video category Entertainment sentiment Neutral tier Macro,526,15,0,15996,26,46520,English,True,False,0,False,False,False,False,16022,0.03244646596381516,0.03239381285464907,5.265310916609626e-05,0.09420856301564608,0.3444110060189166,15,1,0,morning,long,many,none,medium,large,0,0,0
Facebook_Macro,Health,328670,2025-04-09 12:26:00,12,Wednesday,4,Video,platform Facebook content Video category Health sentiment Neutral tier Macro,102,19,0,6610,17,55449,English,True,False,0,False,False,False,False,6627,0.02016308151032951,0.020111357896978734,5.172361335077737e-05,0.16870721392277968,0.11951523021154574,15,1,0,afternoon,medium,many,none,medium,medium,0,0,0
Twitter_Macro,Lifestyle,461953,2025-04-09 13:28:00,13,Wednesday,4,Thread,platform Twitter content Thread category Lifestyle sentiment Negative tier Macro,1326,23,0,3830,242,12055,English,True,False,0,False,False,False,False,4072,0.008814749552443647,0.008290886735230641,0.0005238628172130065,0.02609572835331733,0.33778515138946497,15,0,0,afternoon,long,many,none,low,large,0,0,0
TikTok_Macro,Entertainment,421845,2025-04-09 19:37:00,19,Wednesday,4,Video,platform TikTok content Video category Entertainment sentiment Positive tier Macro,418,22,0,36058,862,82656,English,True,False,0,False,False,False,False,36920,0.08752029773969112,0.08547689317166257,0.0020434045680285413,0.19593926679230522,0.44667053813395274,15,1,0,evening,long,many,none,high,large,1,0,1
YouTube_Macro,Lifestyle,263628,2025-04-09 19:38:00,19,Wednesday,4,Video,platform YouTube content Video category Lifestyle sentiment Positive tier Macro,594,15,0,14845,893,286797,English,True,False,0,False,False,False,False,15738,0.05969775592880878,0.05631040708877661,0.0033873488400321668,1.0878852018753697,0.05487505099425726,15,1,0,evening,long,many,none,high,medium,1,1,1
Twitter_Macro,Sports,266391,2025-04-09 20:17:00,20,Wednesday,4,Poll,platform Twitter content Poll category Sports sentiment Negative tier Macro,1774,25,0,3409,244,93693,English,True,False,0,False,False,False,False,3653,0.013712925736980604,0.01279697887691401,0.0009159468600665938,0.35171233262384993,0.03898903866884399,15,0,0,evening,long,many,none,medium,medium,0,0,0
Instagram_Macro,Sports,115050,2025-04-09 21:31:00,21,Wednesday,4,Carousel,platform Instagram content Carousel category Sports sentiment Neutral tier Macro,1081,19,0,9998,329,30128,English,True,False,0,False,False,False,False,10327,0.08976097348978705,0.08690134724033029,0.002859626249456758,0.26186875271621035,0.34277084439723843,15,0,0,night,long,many,none,high,small,1,0,1
TikTok_Macro,Business,379220,2025-04-09 22:01:00,22,Wednesday,4,Video,platform TikTok content Video category Business sentiment Negative tier Macro,61,13,0,15070,468,103328,English,True,False,0,False,False,False,False,15538,0.040973577342967145,0.039739465218079216,0.0012341121248879278,0.2724750804282475,0.15037550325178073,15,1,0,night,medium,many,none,high,large,1,0,0
Twitter_Mid-tier,Business,89353,2025-04-10 01:02:00,1,Thursday,4,Poll,platform Twitter content Poll category Business sentiment Positive tier Mid-tier,416,12,0,4554,139,30030,English,True,False,0,False,False,False,False,4693,0.052522019406175506,0.05096639172719439,0.0015556276789811198,0.33608272805613687,0.15627705627705626,15,0,0,night,long,many,none,high,small,1,0,0
Facebook_Micro,Business,17445,2025-04-10 01:23:00,1,Thursday,4,Post,platform Facebook content Post category Business sentiment Neutral tier Micro,52,15,0,3385,52,33791,English,True,False,0,False,False,False,False,3437,0.19701920321008884,0.1940384064201777,0.0029807967899111495,1.9370020063055318,0.10171347400195319,15,0,0,night,short,many,none,high,small,1,1,1
Instagram_Macro,Entertainment,392569,2025-04-10 01:31:00,1,Thursday,4,Reel,platform Instagram content Reel category Entertainment sentiment Negative tier Macro,194,21,0,8624,473,21100,English,True,False,0,False,False,False,False,9097,0.023172996339497005,0.021968112612050367,0.00120488372744664,0.05374851300026237,0.43113744075829386,15,0,1,night,long,many,none,medium,large,0,0,0
TikTok_Macro,Business,355241,2025-04-10 01:34:00,1,Thursday,4,Stitch,platform TikTok content Stitch category Business sentiment Negative tier Macro,160,28,0,36599,1583,217902,English,True,False,0,False,False,False,False,38182,0.10748196294909652,0.10302583316677974,0.0044561297823167935,0.6133920352661996,0.17522556011417978,15,0,0,night,long,many,none,high,large,1,1,1
Facebook_Macro,Gaming,210366,2025-04-10 02:16:00,2,Thursday,4,Video,platform Facebook content Video category Gaming sentiment Neutral tier Macro,568,3,0,7167,61,5514,English,True,False,0,False,False,False,False,7228,0.03435916450376962,0.034069193690995696,0.00028997081277392733,0.026211460026810417,1.3108451215088865,15,1,0,night,long,few,none,medium,medium,0,0,0
LinkedIn_Macro,Sports,392470,2025-04-10 03:07:00,3,Thursday,4,Post,platform LinkedIn content Post category Sports sentiment Positive tier Macro,1419,23,0,1684,78,9956,English,True,False,0,False,False,False,False,1762,0.004489515122174943,0.00429077381710704,0.00019874130506790329,0.025367544016103142,0.1769787063077541,15,0,0,night,long,many,none,low,large,0,0,0
Instagram_Macro,Technology,450290,2025-04-10 10:10:00,10,Thursday,4,Reel,platform Instagram content Reel category Technology sentiment Positive tier Macro,52,19,0,5534,90,33321,English,False,False,0,False,False,False,False,5624,0.01248972884141331,0.012289857647293966,0.0001998711941193453,0.07399897843611894,0.16878244950631735,15,0,1,morning,short,many,none,medium,large,0,0,0
Instagram_Macro,Business,313991,2025-04-10 10:35:00,10,Thursday,4,Carousel,platform Instagram content Carousel category Business sentiment Negative tier Macro,443,1,0,8741,33,36808,English,True,False,0,False,False,False,False,8774,0.02794347608689421,0.027838377533114005,0.00010509855378020389,0.11722628992550742,0.23837209302325582,15,0,0,morning,long,few,none,medium,medium,0,0,0
YouTube_Macro,Fitness,140494,2025-04-10 16:27:00,16,Thursday,4,Short,platform YouTube content Short category Fitness sentiment Positive tier Macro,304,28,0,3231,462,622618,English,True,False,0,False,False,False,False,3693,0.026285820035019287,0.022997423377510783,0.003288396657508506,4.431634091135565,0.005931405773684667,15,0,0,afternoon,long,many,none,medium,small,0,1,1
Instagram_Micro,Gaming,18711,2025-04-10 17:45:00,17,Thursday,4,Carousel,platform Instagram content Carousel category Gaming sentiment Negative tier Micro,717,6,0,68,344,9382,English,True,False,0,False,False,False,False,412,0.022019133130244242,0.0036342258564480787,0.018384907273796162,0.501416279194057,0.04391387763803027,15,0,0,evening,long,many,none,medium,small,0,1,1
LinkedIn_Macro,Education,100819,2025-04-10 20:34:00,20,Thursday,4,Post,platform LinkedIn content Post category Education sentiment Positive tier Macro,1219,23,0,1566,112,18045,English,True,False,0,False,False,False,False,1678,0.016643688193693648,0.015532786478739126,0.0011109017149545225,0.17898412005673534,0.09298974785259075,15,0,0,evening,long,many,none,medium,small,0,0,0
LinkedIn_Mid-tier,Entertainment,68475,2025-04-11 04:38:00,4,Friday,4,Post,platform LinkedIn content Post category Entertainment sentiment Neutral tier Mid-tier,171,14,0,1551,135,7000,English,True,False,0,False,False,False,False,1686,0.024622124863088717,0.022650602409638555,0.0019715224534501644,0.1022270901788974,0.24085714285714285,15,0,0,night,long,many,none,medium,small,0,0,1
TikTok_Macro,Fitness,236157,2025-04-11 10:55:00,10,Friday,4,Video,platform TikTok content Video category Fitness sentiment Neutral tier Macro,512,24,0,38780,404,329332,English,True,False,0,False,False,False,False,39184,0.1659235169823465,0.16421279064351257,0.0017107263388339113,1.39454684807141,0.11898023878639184,15,1,0,morning,long,many,none,high,medium,1,1,0
YouTube_Macro,Business,144097,2025-04-11 22:38:00,22,Friday,4,Short,platform YouTube content Short category Business sentiment Negative tier Macro,486,15,0,7897,190,746543,English,True,False,0,False,False,False,False,8087,0.056121917874764914,0.0548033616244613,0.0013185562503036149,5.180836519844272,0.010832597720426017,15,0,0,night,long,many,none,high,small,1,1,0
Instagram_Macro,Fitness,446349,2025-04-12 01:58:00,1,Saturday,4,Story,platform Instagram content Story category Fitness sentiment Positive tier Macro,1054,19,0,457,186,29733,English,True,False,0,False,False,False,False,643,0.0014405767684032003,0.001023862493250797,0.0004167142751524032,0.06661379324250755,0.021625802979854034,15,0,0,night,long,many,none,low,large,0,0,0
Instagram_Macro,Lifestyle,269466,2025-04-12 11:44:00,11,Saturday,4,Photo,platform Instagram content Photo category Lifestyle sentiment Positive tier Macro,577,6,0,2454,158,6159,English,True,False,0,False,False,False,False,2612,0.009693245158943986,0.009106900313954265,0.0005863448449897204,0.022856315824630935,0.42409482058775777,15,0,0,morning,long,many,none,low,medium,0,0,0
TikTok_Macro,Travel,337296,2025-04-12 17:09:00,17,Saturday,4,Duet,platform TikTok content Duet category Travel sentiment Positive tier Macro,35,12,0,36546,1824,334347,English,True,False,0,False,False,False,False,38370,0.11375764906788104,0.10834993596129217,0.005407713106588871,0.9912569375266828,0.11476101176322802,15,0,0,evening,short,many,none,high,medium,1,1,1
LinkedIn_Macro,Health,237631,2025-04-12 22:25:00,22,Saturday,4,Document,platform LinkedIn content Document category Health sentiment Positive tier Macro,888,19,0,1908,13,772,English,True,False,0,False,False,False,False,1921,0.008083962109320754,0.00802925544226132,5.470666705943248e-05,0.0032487343822986056,2.488341968911917,15,0,0,night,long,many,none,low,medium,0,0,0
TikTok_Macro,Food,355296,2025-04-13 01:18:00,1,Sunday,4,Video,platform TikTok content Video category Food sentiment Positive tier Macro,28,8,0,38981,525,209739,English,True,False,0,False,False,False,False,39506,0.11119179501035756,0.10971415383229757,0.0014776411780599839,0.5903218724669008,0.18835791149953038,15,1,0,night,short,many,none,high,large,1,1,0
Instagram_Macro,Travel,290185,2025-04-13 02:05:00,2,Sunday,4,Story,platform Instagram content Story category Travel sentiment Positive tier Macro,1680,7,0,7866,369,6078,English,True,False,0,False,False,False,False,8235,0.028378448231300722,0.027106845632958284,0.0012716025983424367,0.020945259058876235,1.3548864758144126,15,0,0,night,long,many,none,medium,medium,0,0,0
Facebook_Macro,Fashion,436383,2025-04-13 04:20:00,4,Sunday,4,Story,platform Facebook content Story category Fashion sentiment Neutral tier Macro,472,1,0,2164,79,55554,English,True,False,0,False,False,False,False,2243,0.005139980246709886,0.004958946613410697,0.000181033633299189,0.1273056008139639,0.0403751305036541,15,0,0,night,long,few,none,low,large,0,0,0
Twitter_Mid-tier,Technology,60056,2025-04-13 04:45:00,4,Sunday,4,Tweet,platform Twitter content Tweet category Technology sentiment Positive tier Mid-tier,598,7,0,1193,71,89859,English,True,False,0,False,False,False,False,1264,0.021047022778739842,0.019864792859997336,0.001182229918742507,1.4962534967363794,0.01406648193280584,15,0,0,night,long,many,none,medium,small,0,1,0
LinkedIn_Macro,Fashion,374129,2025-04-13 06:45:00,6,Sunday,4,Post,platform LinkedIn content Post category Fashion sentiment Positive tier Macro,1611,7,0,1743,27,12578,English,False,False,0,False,False,False,False,1770,0.00473098850931096,0.004658820887982487,7.216762132847226e-05,0.033619420039612005,0.14072189537287327,15,0,0,morning,long,many,none,low,large,0,0,0
Instagram_Macro,Education,252915,2025-04-13 07:13:00,7,Sunday,4,Story,platform Instagram content Story category Education sentiment Negative tier Macro,1366,0,0,2543,112,8088,English,True,False,0,False,False,False,False,2655,0.010497598007235633,0.010054761481130024,0.0004428365261056086,0.031979123420912164,0.32826409495548964,15,0,0,morning,long,none,none,low,medium,0,0,0
LinkedIn_Macro,Technology,491053,2025-04-13 12:58:00,12,Sunday,4,Poll,platform LinkedIn content Poll category Technology sentiment Neutral tier Macro,1797,15,0,610,58,27815,English,True,False,0,False,False,False,False,668,0.0013603419590146075,0.0012422284356271116,0.00011811352338749584,0.05664358022453788,0.02401581880280424,15,0,0,afternoon,long,many,none,low,large,0,0,0
Facebook_Mid-tier,Health,62744,2025-04-13 17:59:00,17,Sunday,4,Story,platform Facebook content Story category Health sentiment Positive tier Mid-tier,52,21,0,4974,245,53323,English,True,False,0,False,False,False,False,5219,0.0831792681371924,0.07927451230396532,0.0039047558332270813,0.8498501848782354,0.09787521332258126,15,0,0,evening,short,many,none,high,small,1,1,1
