business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Instagram_Mid-tier,Education,56612,2024-11-25 00:40:00,0,Monday,11,Reel,platform Instagram content Reel category Education sentiment Positive tier Mid-tier,159,0,0,6813,50,34460,English,True,False,0,False,False,False,False
Instagram_Nano,Entertainment,8595,2024-11-25 06:18:00,6,Monday,11,Reel,platform Instagram content Reel category Entertainment sentiment Neutral tier Nano,100,23,0,7641,52,22373,English,False,False,0,False,False,False,False
Instagram_Macro,Sports,389995,2024-11-25 07:26:00,7,Monday,11,Photo,platform Instagram content Photo category Sports sentiment Positive tier Macro,400,19,0,325,214,6217,English,True,False,0,False,False,False,False
YouTube_Macro,Lifestyle,108144,2024-11-25 09:24:00,9,Monday,11,Video,platform YouTube content Video category Lifestyle sentiment Neutral tier Macro,272,3,0,2994,869,288871,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,226911,2024-11-25 10:13:00,10,Monday,11,Duet,platform TikTok content Duet category Technology sentiment Neutral tier Macro,238,25,0,46393,1496,490798,English,True,False,0,False,False,False,False
LinkedIn_Macro,Health,324188,2024-11-25 14:28:00,14,Monday,11,Document,platform LinkedIn content Document category Health sentiment Negative tier Macro,1067,21,0,747,62,8803,English,True,False,0,False,False,False,False
Instagram_Macro,Health,404883,2024-11-25 16:12:00,16,Monday,11,Reel,platform Instagram content Reel category Health sentiment Positive tier Macro,524,1,0,2543,371,4076,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,160784,2024-11-25 16:56:00,16,Monday,11,Story,platform Facebook content Story category Gaming sentiment Neutral tier Macro,1303,8,0,4068,20,19636,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,181557,2024-11-25 19:30:00,19,Monday,11,Photo,platform Instagram content Photo category Entertainment sentiment Neutral tier Macro,478,21,0,6397,46,35981,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Education,84871,2024-11-26 01:47:00,1,Tuesday,11,Reel,platform Instagram content Reel category Education sentiment Negative tier Mid-tier,397,24,0,4938,37,19588,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,311711,2024-11-26 04:11:00,4,Tuesday,11,Retweet,platform Twitter content Retweet category Gaming sentiment Neutral tier Macro,1918,8,0,4329,248,27403,English,True,False,0,False,False,False,False
LinkedIn_Macro,Entertainment,386612,2024-11-26 05:40:00,5,Tuesday,11,Post,platform LinkedIn content Post category Entertainment sentiment Positive tier Macro,663,6,0,783,142,10108,English,True,False,0,False,False,False,False
YouTube_Micro,Entertainment,13672,2024-11-26 06:05:00,6,Tuesday,11,Community Post,platform YouTube content Community Post category Entertainment sentiment Positive tier Micro,320,29,0,10847,52,531933,English,False,False,0,False,False,False,False
TikTok_Macro,Food,372878,2024-11-26 18:06:00,18,Tuesday,11,Video,platform TikTok content Video category Food sentiment Negative tier Macro,189,11,0,11783,924,198320,English,True,False,0,False,False,False,False
Twitter_Macro,Fashion,167155,2024-11-26 19:03:00,19,Tuesday,11,Thread,platform Twitter content Thread category Fashion sentiment Neutral tier Macro,1282,22,0,4579,176,77979,English,False,False,0,False,False,False,False
Instagram_Macro,Lifestyle,344167,2024-11-26 22:07:00,22,Tuesday,11,Reel,platform Instagram content Reel category Lifestyle sentiment Negative tier Macro,71,22,0,6677,50,13435,English,False,False,0,False,False,False,False
Facebook_Macro,Entertainment,112786,2024-11-27 00:11:00,0,Wednesday,11,Post,platform Facebook content Post category Entertainment sentiment Neutral tier Macro,1547,9,0,3225,366,8250,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,211562,2024-11-27 03:49:00,3,Wednesday,11,Stitch,platform TikTok content Stitch category Entertainment sentiment Neutral tier Macro,490,22,0,39355,1790,10738,English,True,False,0,False,False,False,False
LinkedIn_Macro,Fitness,348735,2024-11-27 05:00:00,5,Wednesday,11,Document,platform LinkedIn content Document category Fitness sentiment Neutral tier Macro,1320,13,0,1167,149,19846,English,True,False,0,False,False,False,False
Twitter_Macro,Education,187973,2024-11-27 08:24:00,8,Wednesday,11,Poll,platform Twitter content Poll category Education sentiment Neutral tier Macro,134,17,0,3203,124,74568,English,True,False,0,False,False,False,False
TikTok_Macro,Health,409917,2024-11-27 14:01:00,14,Wednesday,11,Video,platform TikTok content Video category Health sentiment Positive tier Macro,484,15,0,47131,759,109720,English,True,False,0,False,False,False,False
YouTube_Macro,Education,123126,2024-11-27 15:01:00,15,Wednesday,11,Live,platform YouTube content Live category Education sentiment Negative tier Macro,257,19,0,2479,565,273654,English,True,False,0,False,False,False,False
Twitter_Macro,Education,188474,2024-11-27 19:15:00,19,Wednesday,11,Thread,platform Twitter content Thread category Education sentiment Neutral tier Macro,293,15,0,2832,46,10402,English,False,False,0,False,False,False,False
Instagram_Micro,Entertainment,49764,2024-11-27 22:18:00,22,Wednesday,11,Story,platform Instagram content Story category Entertainment sentiment Positive tier Micro,87,2,0,3367,77,32756,English,True,False,0,False,False,False,False
LinkedIn_Macro,Technology,395187,2024-11-27 22:25:00,22,Wednesday,11,Article,platform LinkedIn content Article category Technology sentiment Positive tier Macro,526,13,0,1457,145,12277,English,False,False,0,False,False,False,False
Instagram_Macro,Health,193324,2024-11-27 22:41:00,22,Wednesday,11,Reel,platform Instagram content Reel category Health sentiment Neutral tier Macro,588,1,0,1324,130,37543,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,307435,2024-11-27 23:29:00,23,Wednesday,11,Thread,platform Twitter content Thread category Fitness sentiment Positive tier Macro,1454,28,0,1230,134,7212,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,333056,2024-11-28 01:14:00,1,Thursday,11,Carousel,platform Instagram content Carousel category Gaming sentiment Negative tier Macro,1503,13,0,9966,48,38305,English,True,False,0,False,False,False,False
TikTok_Macro,Fitness,307496,2024-11-28 02:45:00,2,Thursday,11,Duet,platform TikTok content Duet category Fitness sentiment Neutral tier Macro,209,7,0,23725,59,87307,English,True,False,0,False,False,False,False
Twitter_Macro,Food,259749,2024-11-28 05:31:00,5,Thursday,11,Thread,platform Twitter content Thread category Food sentiment Neutral tier Macro,1681,0,0,1625,116,14965,English,True,False,0,False,False,False,False
Instagram_Macro,Education,319727,2024-11-28 08:16:00,8,Thursday,11,Story,platform Instagram content Story category Education sentiment Neutral tier Macro,1696,10,0,6540,29,25492,English,False,False,0,False,False,False,False
Facebook_Macro,Fashion,102711,2024-11-28 12:38:00,12,Thursday,11,Post,platform Facebook content Post category Fashion sentiment Positive tier Macro,1173,5,0,6881,279,11334,English,True,False,0,False,False,False,False
Instagram_Micro,Technology,47078,2024-11-28 14:31:00,14,Thursday,11,Story,platform Instagram content Story category Technology sentiment Neutral tier Micro,296,29,0,138,422,23021,English,True,False,0,False,False,False,False
Twitter_Macro,Health,132809,2024-11-28 14:56:00,14,Thursday,11,Poll,platform Twitter content Poll category Health sentiment Negative tier Macro,306,3,0,3081,153,41149,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,188807,2024-11-28 15:11:00,15,Thursday,11,Photo,platform Instagram content Photo category Fitness sentiment Positive tier Macro,556,15,0,8068,373,45649,English,True,False,0,False,False,False,False
Instagram_Macro,Fashion,396637,2024-11-28 18:38:00,18,Thursday,11,Photo,platform Instagram content Photo category Fashion sentiment Negative tier Macro,445,11,0,1401,329,40458,English,True,False,0,False,False,False,False
Facebook_Macro,Health,364603,2024-11-28 21:30:00,21,Thursday,11,Video,platform Facebook content Video category Health sentiment Positive tier Macro,520,20,0,1062,311,14421,English,True,False,0,False,False,False,False
Instagram_Macro,Health,431701,2024-11-29 01:29:00,1,Friday,11,Story,platform Instagram content Story category Health sentiment Neutral tier Macro,1303,23,0,2496,449,49303,English,True,False,0,False,False,False,False
LinkedIn_Macro,Travel,230754,2024-11-29 02:51:00,2,Friday,11,Post,platform LinkedIn content Post category Travel sentiment Neutral tier Macro,754,8,0,1090,78,10972,English,True,False,0,False,False,False,False
Facebook_Macro,Fitness,379152,2024-11-29 05:01:00,5,Friday,11,Live,platform Facebook content Live category Fitness sentiment Positive tier Macro,491,29,0,6796,372,69682,English,False,False,0,False,False,False,False
Facebook_Macro,Gaming,109542,2024-11-29 06:29:00,6,Friday,11,Live,platform Facebook content Live category Gaming sentiment Neutral tier Macro,335,28,0,705,384,56238,English,False,False,0,False,False,False,False
Facebook_Macro,Fitness,163033,2024-11-29 08:33:00,8,Friday,11,Story,platform Facebook content Story category Fitness sentiment Negative tier Macro,1836,24,0,5348,393,27245,English,True,False,0,False,False,False,False
Instagram_Macro,Travel,213380,2024-11-29 13:28:00,13,Friday,11,Reel,platform Instagram content Reel category Travel sentiment Positive tier Macro,482,25,0,8064,226,21941,English,True,False,0,False,False,False,False
Facebook_Macro,Entertainment,373935,2024-11-29 15:29:00,15,Friday,11,Post,platform Facebook content Post category Entertainment sentiment Neutral tier Macro,605,21,0,6911,33,36502,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Fitness,70550,2024-11-29 18:01:00,18,Friday,11,Tweet,platform Twitter content Tweet category Fitness sentiment Neutral tier Mid-tier,1653,2,0,1763,274,31075,English,False,False,0,False,False,False,False
Facebook_Macro,Fitness,371194,2024-11-29 21:28:00,21,Friday,11,Story,platform Facebook content Story category Fitness sentiment Neutral tier Macro,901,10,0,3701,255,7362,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,248915,2024-11-30 00:40:00,0,Saturday,11,Photo,platform Instagram content Photo category Entertainment sentiment Positive tier Macro,259,25,0,1657,223,48489,English,True,False,0,False,False,False,False
TikTok_Macro,Health,352872,2024-11-30 04:19:00,4,Saturday,11,Video,platform TikTok content Video category Health sentiment Positive tier Macro,292,24,0,3155,667,132615,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,373456,2024-11-30 10:28:00,10,Saturday,11,Stitch,platform TikTok content Stitch category Entertainment sentiment Positive tier Macro,361,17,0,47780,1167,332535,English,False,False,0,False,False,False,False
Twitter_Micro,Lifestyle,45752,2024-11-30 10:35:00,10,Saturday,11,Poll,platform Twitter content Poll category Lifestyle sentiment Positive tier Micro,1925,14,0,2861,164,84146,English,False,False,0,False,False,False,False
YouTube_Macro,Gaming,185642,2024-11-30 12:49:00,12,Saturday,11,Video,platform YouTube content Video category Gaming sentiment Positive tier Macro,73,19,0,2795,884,3639,English,True,False,0,False,False,False,False
Instagram_Micro,Entertainment,15732,2024-11-30 13:25:00,13,Saturday,11,Story,platform Instagram content Story category Entertainment sentiment Negative tier Micro,604,6,0,7966,301,18970,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,489732,2024-11-30 15:37:00,15,Saturday,11,Retweet,platform Twitter content Retweet category Fitness sentiment Negative tier Macro,490,17,0,3743,231,78093,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,324430,2024-12-01 02:25:00,2,Sunday,12,Photo,platform Instagram content Photo category Lifestyle sentiment Neutral tier Macro,1173,4,0,2601,19,30973,English,True,False,0,False,False,False,False
Twitter_Macro,Fashion,323741,2024-12-01 04:05:00,4,Sunday,12,Poll,platform Twitter content Poll category Fashion sentiment Positive tier Macro,1969,12,0,4649,74,58255,English,False,False,0,False,False,False,False
TikTok_Macro,Fashion,414499,2024-12-01 04:49:00,4,Sunday,12,Stitch,platform TikTok content Stitch category Fashion sentiment Neutral tier Macro,416,26,0,9715,1643,456027,English,False,False,0,False,False,False,False
Facebook_Micro,Fitness,33301,2024-12-01 09:12:00,9,Sunday,12,Video,platform Facebook content Video category Fitness sentiment Positive tier Micro,564,28,0,1737,145,79891,English,True,False,0,False,False,False,False
LinkedIn_Macro,Fitness,101322,2024-12-01 18:00:00,18,Sunday,12,Article,platform LinkedIn content Article category Fitness sentiment Neutral tier Macro,1359,20,0,1911,61,19491,English,False,False,0,False,False,False,False
Twitter_Macro,Gaming,378535,2024-12-01 18:46:00,18,Sunday,12,Thread,platform Twitter content Thread category Gaming sentiment Neutral tier Macro,877,22,0,461,272,83263,English,True,False,0,False,False,False,False
YouTube_Mid-tier,Education,56743,2024-12-01 21:18:00,21,Sunday,12,Video,platform YouTube content Video category Education sentiment Positive tier Mid-tier,120,5,0,15427,609,546061,English,False,False,0,False,False,False,False
TikTok_Macro,Fashion,299740,2024-12-02 00:18:00,0,Monday,12,Stitch,platform TikTok content Stitch category Fashion sentiment Negative tier Macro,95,9,0,8285,1227,48406,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,357428,2024-12-02 04:17:00,4,Monday,12,Reel,platform Instagram content Reel category Technology sentiment Positive tier Macro,413,21,0,2541,219,40272,English,False,False,0,False,False,False,False
Twitter_Micro,Technology,48614,2024-12-02 04:42:00,4,Monday,12,Poll,platform Twitter content Poll category Technology sentiment Neutral tier Micro,410,19,0,2496,42,26587,English,True,False,0,False,False,False,False
LinkedIn_Macro,Fitness,466722,2024-12-02 05:06:00,5,Monday,12,Document,platform LinkedIn content Document category Fitness sentiment Positive tier Macro,854,8,0,218,1,2858,English,False,False,0,False,False,False,False
Facebook_Macro,Education,151121,2024-12-02 06:29:00,6,Monday,12,Post,platform Facebook content Post category Education sentiment Positive tier Macro,1671,21,0,4219,34,58283,English,True,False,0,False,False,False,False
Twitter_Macro,Lifestyle,103746,2024-12-02 18:12:00,18,Monday,12,Tweet,platform Twitter content Tweet category Lifestyle sentiment Neutral tier Macro,1612,12,0,3299,41,25003,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,286300,2024-12-02 21:54:00,21,Monday,12,Stitch,platform TikTok content Stitch category Technology sentiment Neutral tier Macro,320,14,0,28442,489,262716,English,True,False,0,False,False,False,False
YouTube_Mid-tier,Lifestyle,89244,2024-12-03 01:41:00,1,Tuesday,12,Live,platform YouTube content Live category Lifestyle sentiment Negative tier Mid-tier,422,24,0,8177,683,215816,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,488655,2024-12-03 08:19:00,8,Tuesday,12,Photo,platform Instagram content Photo category Fitness sentiment Negative tier Macro,245,22,0,8263,343,22744,English,True,False,0,False,False,False,False
YouTube_Macro,Technology,321572,2024-12-03 12:36:00,12,Tuesday,12,Video,platform YouTube content Video category Technology sentiment Neutral tier Macro,71,24,0,19111,552,877902,English,True,False,0,False,False,False,False
Instagram_Micro,Gaming,49195,2024-12-03 14:21:00,14,Tuesday,12,Carousel,platform Instagram content Carousel category Gaming sentiment Neutral tier Micro,195,19,0,114,325,44808,English,True,False,0,False,False,False,False
Twitter_Micro,Food,31847,2024-12-04 03:00:00,3,Wednesday,12,Thread,platform Twitter content Thread category Food sentiment Neutral tier Micro,180,28,0,2945,53,25286,English,True,False,0,False,False,False,False
TikTok_Macro,Fashion,255950,2024-12-04 08:03:00,8,Wednesday,12,Stitch,platform TikTok content Stitch category Fashion sentiment Negative tier Macro,437,5,0,6690,722,223735,English,True,False,0,False,False,False,False
TikTok_Micro,Fashion,24779,2024-12-04 19:20:00,19,Wednesday,12,Video,platform TikTok content Video category Fashion sentiment Positive tier Micro,306,10,0,28782,1832,462739,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Lifestyle,52838,2024-12-04 20:05:00,20,Wednesday,12,Retweet,platform Twitter content Retweet category Lifestyle sentiment Positive tier Mid-tier,1677,5,0,2305,23,54974,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Education,99532,2024-12-05 01:05:00,1,Thursday,12,Reel,platform Instagram content Reel category Education sentiment Positive tier Mid-tier,19,15,0,1211,341,20766,English,True,False,0,False,False,False,False
Facebook_Macro,Health,420749,2024-12-05 01:10:00,1,Thursday,12,Post,platform Facebook content Post category Health sentiment Positive tier Macro,1171,15,0,5058,397,26975,English,True,False,0,False,False,False,False
Facebook_Macro,Food,445376,2024-12-05 03:02:00,3,Thursday,12,Video,platform Facebook content Video category Food sentiment Neutral tier Macro,163,9,0,2367,170,77744,English,False,False,0,False,False,False,False
Facebook_Mid-tier,Education,94491,2024-12-05 10:15:00,10,Thursday,12,Story,platform Facebook content Story category Education sentiment Negative tier Mid-tier,1901,18,0,7104,29,60458,English,True,False,0,False,False,False,False
TikTok_Macro,Education,292565,2024-12-05 11:16:00,11,Thursday,12,Stitch,platform TikTok content Stitch category Education sentiment Positive tier Macro,83,25,0,7173,1480,186618,English,True,False,0,False,False,False,False
TikTok_Macro,Sports,286054,2024-12-05 11:18:00,11,Thursday,12,Video,platform TikTok content Video category Sports sentiment Neutral tier Macro,286,11,0,15700,1748,197811,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Food,93509,2024-12-05 13:22:00,13,Thursday,12,Reel,platform Instagram content Reel category Food sentiment Neutral tier Mid-tier,491,25,0,6032,438,15479,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Health,70375,2024-12-05 15:29:00,15,Thursday,12,Poll,platform Twitter content Poll category Health sentiment Positive tier Mid-tier,584,3,0,2919,194,50262,English,True,False,0,False,False,False,False
Facebook_Macro,Fitness,362709,2024-12-05 18:54:00,18,Thursday,12,Live,platform Facebook content Live category Fitness sentiment Neutral tier Macro,569,25,0,5223,375,74311,English,True,False,0,False,False,False,False
Twitter_Micro,Technology,29652,2024-12-05 22:15:00,22,Thursday,12,Tweet,platform Twitter content Tweet category Technology sentiment Positive tier Micro,931,8,0,2482,166,80789,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Fitness,87675,2024-12-05 23:24:00,23,Thursday,12,Retweet,platform Twitter content Retweet category Fitness sentiment Neutral tier Mid-tier,942,28,0,4859,62,80229,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,132909,2024-12-06 01:16:00,1,Friday,12,Tweet,platform Twitter content Tweet category Gaming sentiment Positive tier Macro,731,16,0,1616,292,85270,English,False,False,0,False,False,False,False
Twitter_Macro,Business,237057,2024-12-06 04:02:00,4,Friday,12,Retweet,platform Twitter content Retweet category Business sentiment Neutral tier Macro,122,14,0,3016,71,94321,English,True,False,0,False,False,False,False
LinkedIn_Macro,Fashion,201634,2024-12-06 05:40:00,5,Friday,12,Article,platform LinkedIn content Article category Fashion sentiment Neutral tier Macro,1808,3,0,1861,102,7406,English,True,False,0,False,False,False,False
Instagram_Micro,Entertainment,18802,2024-12-06 06:45:00,6,Friday,12,Reel,platform Instagram content Reel category Entertainment sentiment Negative tier Micro,266,22,0,2088,55,35493,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,256225,2024-12-06 13:51:00,13,Friday,12,Photo,platform Instagram content Photo category Entertainment sentiment Positive tier Macro,1434,0,0,8889,144,46553,English,True,False,0,False,False,False,False
Twitter_Macro,Business,488363,2024-12-06 20:11:00,20,Friday,12,Retweet,platform Twitter content Retweet category Business sentiment Positive tier Macro,1795,25,0,3388,138,94517,English,True,False,0,False,False,False,False
Facebook_Macro,Travel,455946,2024-12-07 04:45:00,4,Saturday,12,Video,platform Facebook content Video category Travel sentiment Neutral tier Macro,427,28,0,711,259,18832,English,False,False,0,False,False,False,False
Instagram_Macro,Fashion,441719,2024-12-07 04:52:00,4,Saturday,12,Story,platform Instagram content Story category Fashion sentiment Neutral tier Macro,941,8,0,5702,94,12490,English,True,False,0,False,False,False,False
TikTok_Macro,Fashion,451624,2024-12-07 06:43:00,6,Saturday,12,Video,platform TikTok content Video category Fashion sentiment Positive tier Macro,109,10,0,13376,903,377716,English,False,False,0,False,False,False,False
Facebook_Macro,Technology,143707,2024-12-07 08:09:00,8,Saturday,12,Story,platform Facebook content Story category Technology sentiment Neutral tier Macro,568,17,0,6836,157,47114,English,True,False,0,False,False,False,False
LinkedIn_Macro,Technology,323431,2024-12-07 10:25:00,10,Saturday,12,Post,platform LinkedIn content Post category Technology sentiment Negative tier Macro,549,13,0,450,135,15770,English,True,False,0,False,False,False,False
LinkedIn_Macro,Business,478617,2024-12-07 15:25:00,15,Saturday,12,Poll,platform LinkedIn content Poll category Business sentiment Neutral tier Macro,1684,7,0,541,126,21021,English,True,False,0,False,False,False,False
TikTok_Macro,Fashion,128448,2024-12-08 02:21:00,2,Sunday,12,Duet,platform TikTok content Duet category Fashion sentiment Negative tier Macro,584,14,0,24254,1022,163757,English,True,False,0,False,False,False,False
Facebook_Macro,Health,295782,2024-12-08 07:34:00,7,Sunday,12,Post,platform Facebook content Post category Health sentiment Positive tier Macro,1983,15,0,5374,246,48376,English,True,False,0,False,False,False,False
LinkedIn_Macro,Education,190490,2024-12-08 08:23:00,8,Sunday,12,Poll,platform LinkedIn content Poll category Education sentiment Positive tier Macro,93,19,0,681,39,23552,English,True,False,0,False,False,False,False
Instagram_Macro,Business,116815,2024-12-08 19:11:00,19,Sunday,12,Story,platform Instagram content Story category Business sentiment Positive tier Macro,963,1,0,6447,263,26951,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,167507,2024-12-09 00:38:00,0,Monday,12,Reel,platform Instagram content Reel category Lifestyle sentiment Positive tier Macro,427,6,0,1868,136,25891,English,True,False,0,False,False,False,False
Instagram_Macro,Education,338628,2024-12-09 03:59:00,3,Monday,12,Story,platform Instagram content Story category Education sentiment Neutral tier Macro,326,26,0,2125,125,46408,English,True,False,0,False,False,False,False
LinkedIn_Macro,Food,329158,2024-12-09 04:08:00,4,Monday,12,Poll,platform LinkedIn content Poll category Food sentiment Neutral tier Macro,1124,24,0,887,4,21015,English,False,False,0,False,False,False,False
Facebook_Micro,Fashion,31527,2024-12-09 13:37:00,13,Monday,12,Post,platform Facebook content Post category Fashion sentiment Negative tier Micro,559,17,0,5148,132,41594,English,True,False,0,False,False,False,False
Facebook_Macro,Business,300159,2024-12-09 14:00:00,14,Monday,12,Live,platform Facebook content Live category Business sentiment Neutral tier Macro,58,8,0,3968,241,11662,English,False,False,0,False,False,False,False
Twitter_Micro,Gaming,47997,2024-12-09 18:55:00,18,Monday,12,Retweet,platform Twitter content Retweet category Gaming sentiment Positive tier Micro,967,27,0,2916,101,29987,English,True,False,0,False,False,False,False
Facebook_Macro,Travel,146666,2024-12-09 20:05:00,20,Monday,12,Live,platform Facebook content Live category Travel sentiment Negative tier Macro,296,14,0,7476,35,24441,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,201362,2024-12-10 03:05:00,3,Tuesday,12,Story,platform Instagram content Story category Gaming sentiment Positive tier Macro,846,10,0,2324,427,10982,English,True,False,0,False,False,False,False
Instagram_Micro,Education,28000,2024-12-10 08:04:00,8,Tuesday,12,Story,platform Instagram content Story category Education sentiment Positive tier Micro,1977,27,0,8896,215,38834,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,235924,2024-12-10 08:40:00,8,Tuesday,12,Carousel,platform Instagram content Carousel category Gaming sentiment Positive tier Macro,133,15,0,9023,158,2916,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,101002,2024-12-10 11:43:00,11,Tuesday,12,Retweet,platform Twitter content Retweet category Gaming sentiment Neutral tier Macro,925,2,0,1319,179,88470,English,True,False,0,False,False,False,False
Twitter_Micro,Gaming,12124,2024-12-10 13:30:00,13,Tuesday,12,Poll,platform Twitter content Poll category Gaming sentiment Neutral tier Micro,1554,13,0,3684,122,37497,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,388954,2024-12-10 19:08:00,19,Tuesday,12,Retweet,platform Twitter content Retweet category Fitness sentiment Negative tier Macro,1903,14,0,1394,48,58263,English,True,False,0,False,False,False,False
YouTube_Macro,Business,317555,2024-12-11 09:19:00,9,Wednesday,12,Short,platform YouTube content Short category Business sentiment Positive tier Macro,186,12,0,9247,174,331101,English,False,False,0,False,False,False,False
Facebook_Macro,Education,386431,2024-12-11 09:36:00,9,Wednesday,12,Post,platform Facebook content Post category Education sentiment Positive tier Macro,194,7,0,3860,246,64667,English,True,False,0,False,False,False,False
TikTok_Macro,Lifestyle,467759,2024-12-11 12:17:00,12,Wednesday,12,Stitch,platform TikTok content Stitch category Lifestyle sentiment Neutral tier Macro,431,25,0,49243,1657,464394,English,False,False,0,False,False,False,False
Facebook_Macro,Food,167599,2024-12-11 13:40:00,13,Wednesday,12,Post,platform Facebook content Post category Food sentiment Negative tier Macro,1626,19,0,4534,385,55949,English,True,False,0,False,False,False,False
Twitter_Macro,Lifestyle,118474,2024-12-11 13:56:00,13,Wednesday,12,Poll,platform Twitter content Poll category Lifestyle sentiment Positive tier Macro,1491,6,0,3115,212,97857,English,True,False,0,False,False,False,False
Facebook_Mid-tier,Entertainment,74228,2024-12-11 19:27:00,19,Wednesday,12,Story,platform Facebook content Story category Entertainment sentiment Positive tier Mid-tier,1040,15,0,2508,280,41547,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,217569,2024-12-11 20:01:00,20,Wednesday,12,Post,platform Facebook content Post category Gaming sentiment Negative tier Macro,626,28,0,1835,144,72320,English,True,False,0,False,False,False,False
TikTok_Macro,Gaming,342173,2024-12-11 23:43:00,23,Wednesday,12,Duet,platform TikTok content Duet category Gaming sentiment Neutral tier Macro,407,12,0,701,997,441850,English,True,False,0,False,False,False,False
Twitter_Macro,Travel,484923,2024-12-12 00:37:00,0,Thursday,12,Poll,platform Twitter content Poll category Travel sentiment Positive tier Macro,1922,28,0,1992,130,56609,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,436417,2024-12-12 03:29:00,3,Thursday,12,Live,platform Facebook content Live category Gaming sentiment Positive tier Macro,494,1,0,5265,271,42071,English,True,False,0,False,False,False,False
TikTok_Macro,Education,480567,2024-12-12 03:48:00,3,Thursday,12,Video,platform TikTok content Video category Education sentiment Positive tier Macro,139,21,0,27320,1021,17420,English,True,False,0,False,False,False,False
Instagram_Macro,Travel,343653,2024-12-12 10:25:00,10,Thursday,12,Photo,platform Instagram content Photo category Travel sentiment Positive tier Macro,497,9,0,8512,313,23574,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,344594,2024-12-12 16:33:00,16,Thursday,12,Story,platform Instagram content Story category Entertainment sentiment Positive tier Macro,1100,4,0,1742,168,47590,English,False,False,0,False,False,False,False
Twitter_Micro,Education,25770,2024-12-12 17:39:00,17,Thursday,12,Retweet,platform Twitter content Retweet category Education sentiment Positive tier Micro,1247,25,0,61,148,61334,English,True,False,0,False,False,False,False
Instagram_Macro,Sports,181029,2024-12-12 18:27:00,18,Thursday,12,Carousel,platform Instagram content Carousel category Sports sentiment Positive tier Macro,1539,17,0,3209,256,6474,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,493209,2024-12-12 21:30:00,21,Thursday,12,Story,platform Facebook content Story category Lifestyle sentiment Neutral tier Macro,1491,10,0,5619,275,6783,English,True,False,0,False,False,False,False
Twitter_Micro,Sports,40112,2024-12-12 21:38:00,21,Thursday,12,Thread,platform Twitter content Thread category Sports sentiment Positive tier Micro,263,26,0,3287,204,56103,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,247240,2024-12-12 22:05:00,22,Thursday,12,Carousel,platform Instagram content Carousel category Technology sentiment Positive tier Macro,357,18,0,5750,201,17577,English,False,False,0,False,False,False,False
Instagram_Macro,Lifestyle,234466,2024-12-13 01:21:00,1,Friday,12,Photo,platform Instagram content Photo category Lifestyle sentiment Positive tier Macro,1145,20,0,7710,184,38536,English,True,False,0,False,False,False,False
Twitter_Macro,Lifestyle,396881,2024-12-13 03:15:00,3,Friday,12,Retweet,platform Twitter content Retweet category Lifestyle sentiment Positive tier Macro,464,4,0,4379,11,39428,English,True,False,0,False,False,False,False
LinkedIn_Macro,Sports,338075,2024-12-13 14:08:00,14,Friday,12,Post,platform LinkedIn content Post category Sports sentiment Neutral tier Macro,1195,18,0,864,26,12755,English,True,False,0,False,False,False,False
Instagram_Macro,Education,104225,2024-12-13 17:15:00,17,Friday,12,Photo,platform Instagram content Photo category Education sentiment Negative tier Macro,574,17,0,3519,220,848,English,True,False,0,False,False,False,False
