antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len,consequent_item,count,antecedent_count,confidence_lower_bound,antecedents_str,consequent_str,min_support,min_confidence,min_lift,max_antecedent_len
"frozenset({'hashtag=triffle', 'hashtag=قهوة', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=triffle, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=فانيلا', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=triffle, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=triffle, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=today_and_everyday', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=today_and_everyday, hashtag=triffle}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=cake', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=triffle, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=coffee', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=triffle, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=coffee', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=triffle, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=coffee', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=triffle, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=triffle}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=coffee', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=coffee, hashtag=triffle, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=قهوة', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=triffle, hashtag=فانيلا, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=قهوة', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=triffle, hashtag=قهوة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=triffle, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=قهوة', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=triffle, hashtag=vanilla, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=فانيلا', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=triffle, hashtag=فانيلا, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=triffle, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=triffle, hashtag=vanilla, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=triffle, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=كيك', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=triffle, hashtag=vanilla, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=today_and_everyday', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=triffle, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=chocolate'}),frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,1,1,avg_view_rate,1,1,0.20654329147389294,{hashtag=chocolate},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=coffee'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,2,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=triffle', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=triffle}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=coffee'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=triffle}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=triffle', 'hashtag=chocolate', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=today_and_everyday, hashtag=triffle}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=chocolate', 'hashtag=triffle'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=triffle, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=اليوم_وكل_يوم, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate', 'hashtag=coffee'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=شوكولاتة, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=شوكولاتة, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=شوكولاتة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=chocolate', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=today_and_everyday, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=شوكولاتة', 'hashtag=vanilla', 'hashtag=chocolate'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=vanilla, hashtag=شوكولاتة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate', 'hashtag=coffee'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=اليوم_وكل_يوم, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=اليوم_وكل_يوم, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=chocolate', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=chocolate', 'hashtag=اليوم_وكل_يوم'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=vanilla, hashtag=اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=coffee', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=coffee}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=قهوة', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=فانيلا', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=today_and_everyday', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=chocolate', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=cake, hashtag=chocolate, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=coffee', 'hashtag=قهوة'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=coffee', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=فانيلا}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=coffee', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla', 'hashtag=chocolate', 'hashtag=coffee'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=coffee, hashtag=vanilla}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=قهوة', 'hashtag=فانيلا'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=فانيلا, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=قهوة', 'hashtag=كيك'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=قهوة, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=chocolate', 'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'avg_view_rate'}),0.014084507042253521,0.3380281690140845,0.014084507042253521,1.0,2.9583333333333335,0.009323546915294585,inf,0.6714285714285715,3,1,avg_view_rate,1,1,0.20654329147389294,"{hashtag=chocolate, hashtag=today_and_everyday, hashtag=قهوة}",{avg_view_rate},0.01,0.4,1.2,3
