antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_size,consequent_size,consequent_item,count,antecedent_count,antecedents_str,reliability,target_score,count_score,lift_score,recommendation_score,strength_score,recommendation_text
"frozenset({'hashtag=desserts', 'hashtag=cake', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.039473684210526314,0.5131578947368421,0.039473684210526314,1.0,1.9487179487179485,0.019217451523545703,inf,0.5068493150684931,3,1,performance=low_view_rate,3,3,"{hashtag=cake, hashtag=desserts, hashtag=today_and_everyday}",experimental,-1.0,0.3,0.6495726495726495,0.5198717948717948,1.9487179487179485,"Try using {hashtag=cake, hashtag=desserts, hashtag=today_and_everyday}. This pattern appeared in 3 posts and 3 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: experimental. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=desserts', 'hashtag=cake', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=vanilla}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=desserts, hashtag=vanilla}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=desserts', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=طعام}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=desserts, hashtag=طعام}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=cake', 'hashtag=desserts', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=cake', 'hashtag=desserts', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.039473684210526314,0.5131578947368421,0.039473684210526314,1.0,1.9487179487179485,0.019217451523545703,inf,0.5068493150684931,3,1,performance=low_view_rate,3,3,"{hashtag=cake, hashtag=desserts, hashtag=كيك}",experimental,-1.0,0.3,0.6495726495726495,0.5198717948717948,1.9487179487179485,"Try using {hashtag=cake, hashtag=desserts, hashtag=كيك}. This pattern appeared in 3 posts and 3 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: experimental. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=food', 'hashtag=cake', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=today_and_everyday}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=food, hashtag=today_and_everyday}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=food', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=طعام}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=food, hashtag=طعام}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=cake', 'hashtag=food', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=كيك', 'hashtag=food', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=food, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=vanilla', 'hashtag=cake', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.039473684210526314,0.75,1.4615384615384615,0.012465373961218832,1.9473684210526314,0.33333333333333326,3,1,performance=low_view_rate,3,4,"{hashtag=cake, hashtag=today_and_everyday, hashtag=vanilla}",weak,-1.0,0.3,0.48717948717948717,0.3836538461538461,1.096153846153846,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=vanilla}. This pattern appeared in 4 posts and 3 reached low_view_rate. Confidence: 75.0%, lift: 1.46x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=cake', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=today_and_everyday, hashtag=طعام}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=طعام}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.02631578947368421,0.4,2.1714285714285717,0.014196675900277008,1.3596491228070176,0.5774647887323944,3,1,performance=avg_view_rate,2,5,"{hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,0.6,0.2,0.7238095238095239,0.46714285714285714,0.8685714285714288,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached avg_view_rate. Confidence: 40.0%, lift: 2.17x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=cake', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=today_and_everyday, hashtag=قهوة}",weak,0.6,0.3,1.0,0.6975,3.053571428571429,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=قهوة}. This pattern appeared in 4 posts and 3 reached avg_view_rate. Confidence: 75.0%, lift: 4.07x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=cake', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.09210526315789473,0.18421052631578946,0.039473684210526314,0.42857142857142855,2.326530612244898,0.022506925207756233,1.4276315789473684,0.6280193236714976,3,1,performance=avg_view_rate,3,7,"{hashtag=cake, hashtag=today_and_everyday, hashtag=كيك}",weak,0.6,0.3,0.7755102040816326,0.5176530612244898,0.9970845481049562,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 7 posts and 3 reached avg_view_rate. Confidence: 42.9%, lift: 2.33x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=cake', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.09210526315789473,0.5131578947368421,0.05263157894736842,0.5714285714285714,1.1135531135531134,0.00536703601108033,1.1359649122807016,0.11231884057971009,3,1,performance=low_view_rate,4,7,"{hashtag=cake, hashtag=today_and_everyday, hashtag=كيك}",weak,-1.0,0.4,0.37118437118437114,0.31135531135531136,0.6363160648874934,"Try using {hashtag=cake, hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 7 posts and 4 reached low_view_rate. Confidence: 57.1%, lift: 1.11x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=cake', 'hashtag=كيك', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.039473684210526314,0.75,1.4615384615384615,0.012465373961218832,1.9473684210526314,0.33333333333333326,3,1,performance=low_view_rate,3,4,"{hashtag=cake, hashtag=vanilla, hashtag=كيك}",weak,-1.0,0.3,0.48717948717948717,0.3836538461538461,1.096153846153846,"Try using {hashtag=cake, hashtag=vanilla, hashtag=كيك}. This pattern appeared in 4 posts and 3 reached low_view_rate. Confidence: 75.0%, lift: 1.46x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=طعام, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=cake, hashtag=طعام, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}",weak,0.6,0.2,1.0,0.6433333333333333,2.4126984126984126,"Try using {hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}. This pattern appeared in 3 posts and 2 reached avg_view_rate. Confidence: 66.7%, lift: 3.62x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=كيك', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.02631578947368421,0.4,2.1714285714285717,0.014196675900277008,1.3596491228070176,0.5774647887323944,3,1,performance=avg_view_rate,2,5,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",weak,0.6,0.2,0.7238095238095239,0.46714285714285714,0.8685714285714288,"Try using {hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}. This pattern appeared in 5 posts and 2 reached avg_view_rate. Confidence: 40.0%, lift: 2.17x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=كيك', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=cake', 'hashtag=كيك'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=قهوة, hashtag=كيك}",weak,0.6,0.3,1.0,0.6975,3.053571428571429,"Try using {hashtag=cake, hashtag=قهوة, hashtag=كيك}. This pattern appeared in 4 posts and 3 reached avg_view_rate. Confidence: 75.0%, lift: 4.07x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=coffee', 'hashtag=desserts', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=coffee, hashtag=desserts, hashtag=today_and_everyday}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=coffee, hashtag=desserts, hashtag=today_and_everyday}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=coffee, hashtag=desserts, hashtag=قهوة}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=coffee, hashtag=desserts, hashtag=قهوة}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=كيك', 'hashtag=coffee', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=coffee, hashtag=desserts, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=coffee, hashtag=desserts, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=morning', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=morning, hashtag=today_and_everyday}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=coffee, hashtag=morning, hashtag=today_and_everyday}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=الصباح', 'hashtag=morning', 'hashtag=coffee'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=morning, hashtag=الصباح}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=coffee, hashtag=morning, hashtag=الصباح}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=قهوة', 'hashtag=morning', 'hashtag=coffee'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=morning, hashtag=قهوة}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=coffee, hashtag=morning, hashtag=قهوة}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=vanilla}",weak,0.6,0.2,1.0,0.6433333333333333,2.4126984126984126,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=vanilla}. This pattern appeared in 3 posts and 2 reached avg_view_rate. Confidence: 66.7%, lift: 3.62x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=الصباح', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=الصباح}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=الصباح}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}",weak,0.6,0.2,1.0,0.6433333333333333,2.4126984126984126,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached avg_view_rate. Confidence: 66.7%, lift: 3.62x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=coffee', 'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,0.6,0.3,1.0,0.645,1.9542857142857142,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached avg_view_rate. Confidence: 60.0%, lift: 3.26x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,3,1,performance=low_view_rate,2,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.25982905982905985,0.16794871794871793,0.3117948717948718,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached low_view_rate. Confidence: 40.0%, lift: 0.78x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.06578947368421052,0.625,3.3928571428571432,0.046398891966759004,2.175438596491228,0.788235294117647,3,1,performance=avg_view_rate,5,8,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=قهوة}",medium,0.6,0.5,1.0,0.7037500000000001,2.1205357142857144,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=قهوة}. This pattern appeared in 8 posts and 5 reached avg_view_rate. Confidence: 62.5%, lift: 3.39x. Reliability: medium. Treat this as promising but continue testing."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.039473684210526314,0.375,0.7307692307692307,-0.01454293628808865,0.7789473684210526,-0.2916666666666668,3,1,performance=low_view_rate,3,8,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=قهوة}",weak,-1.0,0.3,0.24358974358974358,0.17932692307692302,0.2740384615384615,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=قهوة}. This pattern appeared in 8 posts and 3 reached low_view_rate. Confidence: 37.5%, lift: 0.73x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=coffee', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=كيك}",weak,0.6,0.3,1.0,0.645,1.9542857142857142,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 5 posts and 3 reached avg_view_rate. Confidence: 60.0%, lift: 3.26x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=coffee', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,3,1,performance=low_view_rate,2,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=كيك}",weak,-1.0,0.2,0.25982905982905985,0.16794871794871793,0.3117948717948718,"Try using {hashtag=coffee, hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 5 posts and 2 reached low_view_rate. Confidence: 40.0%, lift: 0.78x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=coffee', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=vanilla, hashtag=اليوم_وكل_يوم}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=coffee, hashtag=vanilla, hashtag=اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
