antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_size,consequent_size,consequent_item,count,antecedent_count,antecedents_str,hashtags_clean,reliability,target_score,count_score,lift_score,reliability_score,strength_score,recommendation_score,recommendation_text
"frozenset({'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=today_and_everyday, hashtag=فانيلا}","today_and_everyday, فانيلا",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: today_and_everyday, فانيلا. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=today_and_everyday, hashtag=فانيلا}","today_and_everyday, فانيلا",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: today_and_everyday, فانيلا. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.11842105263157894,0.18421052631578946,0.05263157894736842,0.4444444444444444,2.4126984126984126,0.030817174515235458,1.4684210526315788,0.6641791044776121,2,1,performance=avg_view_rate,4,9,"{hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","today_and_everyday, فانيلا_اليوم_وكل_يوم",directional,0.55,0.4,0.7063492063492063,0.6,1.072310405643739,0.5196031746031746,"Use/test: today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 9 posts; 4 were avg_view_rate. Confidence=44%, lift=2.41x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.11842105263157894,0.5131578947368421,0.06578947368421052,0.5555555555555556,1.0826210826210825,0.005020775623268692,1.0953947368421053,0.08656716417910437,2,1,performance=low_view_rate,5,9,"{hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","today_and_everyday, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.5,0.04131054131054124,0.1,0.6014561570117125,0.2149287749287749,"Use/test: today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 9 posts; 5 were low_view_rate. Confidence=56%, lift=1.08x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.06578947368421052,0.625,3.3928571428571432,0.046398891966759004,2.175438596491228,0.788235294117647,2,1,performance=avg_view_rate,5,8,"{hashtag=today_and_everyday, hashtag=قهوة}","today_and_everyday, قهوة",directional,0.55,0.5,1.0,0.6,2.1205357142857144,0.6575,"Use/test: today_and_everyday, قهوة. It appeared in 8 posts; 5 were avg_view_rate. Confidence=62%, lift=3.39x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.039473684210526314,0.375,0.7307692307692307,-0.01454293628808865,0.7789473684210526,-0.2916666666666668,2,1,performance=low_view_rate,3,8,"{hashtag=today_and_everyday, hashtag=قهوة}","today_and_everyday, قهوة",weak,-1.0,0.3,0.0,0.1,0.2740384615384615,0.10250000000000001,"Use/test: today_and_everyday, قهوة. It appeared in 8 posts; 3 were low_view_rate. Confidence=38%, lift=0.73x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=كيك'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.039473684210526314,0.375,2.035714285714286,0.02008310249307479,1.305263157894737,0.5686274509803922,2,1,performance=avg_view_rate,3,8,"{hashtag=today_and_everyday, hashtag=كيك}","today_and_everyday, كيك",directional,0.55,0.3,0.517857142857143,0.6,0.7633928571428572,0.4360714285714286,"Use/test: today_and_everyday, كيك. It appeared in 8 posts; 3 were avg_view_rate. Confidence=38%, lift=2.04x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.06578947368421052,0.625,1.2179487179487178,0.01177285318559556,1.2982456140350875,0.19999999999999987,2,1,performance=low_view_rate,5,8,"{hashtag=today_and_everyday, hashtag=كيك}","today_and_everyday, كيك",directional,-1.0,0.5,0.10897435897435892,0.6,0.7612179487179487,0.3242948717948718,"Use/test: today_and_everyday, كيك. It appeared in 8 posts; 5 were low_view_rate. Confidence=62%, lift=1.22x, reliability=directional."
"frozenset({'hashtag=vanilla_cake', 'hashtag=vanilla'})",frozenset({'performance=high_view_rate'}),0.05263157894736842,0.3026315789473684,0.05263157894736842,1.0,3.3043478260869565,0.03670360110803324,inf,0.736111111111111,2,1,performance=high_view_rate,4,4,"{hashtag=vanilla, hashtag=vanilla_cake}","vanilla, vanilla_cake",directional,1.0,0.4,1.0,0.6,3.3043478260869565,0.79,"Use/test: vanilla, vanilla_cake. It appeared in 4 posts; 4 were high_view_rate. Confidence=100%, lift=3.30x, reliability=directional."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=vanilla'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.05263157894736842,0.8,2.6434782608695655,0.032721606648199446,3.486842105263159,0.665492957746479,2,1,performance=high_view_rate,4,5,"{hashtag=vanilla, hashtag=vanilla_today_and_everyday}","vanilla, vanilla_today_and_everyday",directional,1.0,0.4,0.8217391304347827,0.6,2.1147826086956525,0.6943478260869564,"Use/test: vanilla, vanilla_today_and_everyday. It appeared in 5 posts; 4 were high_view_rate. Confidence=80%, lift=2.64x, reliability=directional."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=vanilla, hashtag=اليوم_وكل_يوم}","vanilla, اليوم_وكل_يوم",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: vanilla, اليوم_وكل_يوم. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=vanilla, hashtag=اليوم_وكل_يوم}","vanilla, اليوم_وكل_يوم",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: vanilla, اليوم_وكل_يوم. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.07894736842105263,0.18421052631578946,0.039473684210526314,0.5,2.7142857142857144,0.02493074792243767,1.631578947368421,0.6857142857142856,2,1,performance=avg_view_rate,3,6,"{hashtag=vanilla, hashtag=فانيلا}","vanilla, فانيلا",directional,0.55,0.3,0.8571428571428572,0.6,1.3571428571428572,0.5414285714285715,"Use/test: vanilla, فانيلا. It appeared in 6 posts; 3 were avg_view_rate. Confidence=50%, lift=2.71x, reliability=directional."
"frozenset({'hashtag=فانيلا', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.07894736842105263,0.5131578947368421,0.039473684210526314,0.5,0.9743589743589742,-0.001038781163434907,0.9736842105263157,-0.027777777777777887,2,1,performance=low_view_rate,3,6,"{hashtag=vanilla, hashtag=فانيلا}","vanilla, فانيلا",weak,-1.0,0.3,0.0,0.1,0.4871794871794871,0.13999999999999999,"Use/test: vanilla, فانيلا. It appeared in 6 posts; 3 were low_view_rate. Confidence=50%, lift=0.97x, reliability=weak."
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.07894736842105263,0.5131578947368421,0.05263157894736842,0.6666666666666666,1.299145299145299,0.012119113573407198,1.4605263157894735,0.24999999999999992,2,1,performance=low_view_rate,4,6,"{hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}","vanilla, فانيلا_اليوم_وكل_يوم",directional,-1.0,0.4,0.14957264957264949,0.6,0.866096866096866,0.31991452991452995,"Use/test: vanilla, فانيلا_اليوم_وكل_يوم. It appeared in 6 posts; 4 were low_view_rate. Confidence=67%, lift=1.30x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,2,1,performance=avg_view_rate,2,3,"{hashtag=vanilla, hashtag=قهوة}","vanilla, قهوة",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: vanilla, قهوة. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.039473684210526314,0.75,1.4615384615384615,0.012465373961218832,1.9473684210526314,0.33333333333333326,2,1,performance=low_view_rate,3,4,"{hashtag=vanilla, hashtag=كيك}","vanilla, كيك",directional,-1.0,0.3,0.23076923076923073,0.6,1.096153846153846,0.33615384615384614,"Use/test: vanilla, كيك. It appeared in 4 posts; 3 were low_view_rate. Confidence=75%, lift=1.46x, reliability=directional."
"frozenset({'hashtag=vanilla_cake', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.09210526315789473,0.3026315789473684,0.05263157894736842,0.5714285714285714,1.8881987577639752,0.024757617728531855,1.6271929824561404,0.5181159420289855,2,1,performance=high_view_rate,4,7,"{hashtag=vanilla_cake, hashtag=vanilla_today_and_everyday}","vanilla_cake, vanilla_today_and_everyday",directional,1.0,0.4,0.4440993788819876,0.6,1.0789707187222715,0.5502484472049689,"Use/test: vanilla_cake, vanilla_today_and_everyday. It appeared in 7 posts; 4 were high_view_rate. Confidence=57%, lift=1.89x, reliability=directional."
"frozenset({'hashtag=vanilla_cake', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.09210526315789473,0.5131578947368421,0.039473684210526314,0.42857142857142855,0.8351648351648351,-0.007790858725761775,0.8519736842105263,-0.1785714285714286,2,1,performance=low_view_rate,3,7,"{hashtag=vanilla_cake, hashtag=vanilla_today_and_everyday}","vanilla_cake, vanilla_today_and_everyday",weak,-1.0,0.3,0.0,0.1,0.35792778649921503,0.11857142857142858,"Use/test: vanilla_cake, vanilla_today_and_everyday. It appeared in 7 posts; 3 were low_view_rate. Confidence=43%, lift=0.84x, reliability=weak."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.23684210526315788,0.3026315789473684,0.10526315789473684,0.4444444444444444,1.468599033816425,0.03358725761772853,1.2552631578947369,0.41810344827586204,2,1,performance=high_view_rate,8,18,"{hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","vanilla_today_and_everyday, فانيلا_اليوم_وكل_يوم",directional,1.0,0.8,0.2342995169082125,0.6,0.6527106816961888,0.5701932367149758,"Use/test: vanilla_today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 18 posts; 8 were high_view_rate. Confidence=44%, lift=1.47x, reliability=directional."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.23684210526315788,0.5131578947368421,0.09210526315789473,0.3888888888888889,0.7578347578347577,-0.02943213296398893,0.7966507177033492,-0.29513888888888895,2,1,performance=low_view_rate,7,18,"{hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","vanilla_today_and_everyday, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.7,0.0,0.1,0.2947135169357391,0.20666666666666664,"Use/test: vanilla_today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 18 posts; 7 were low_view_rate. Confidence=39%, lift=0.76x, reliability=weak."
"frozenset({'hashtag=يوم_الأم', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=vanilla_today_and_everyday, hashtag=يوم_الأم}","vanilla_today_and_everyday, يوم_الأم",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: vanilla_today_and_everyday, يوم_الأم. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=الصباح'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=الصباح, hashtag=قهوة}","الصباح, قهوة",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: الصباح, قهوة. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=اليوم_وكل_يوم, hashtag=فانيلا}","اليوم_وكل_يوم, فانيلا",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: اليوم_وكل_يوم, فانيلا. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=فانيلا', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=اليوم_وكل_يوم, hashtag=فانيلا}","اليوم_وكل_يوم, فانيلا",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: اليوم_وكل_يوم, فانيلا. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,2,1,performance=avg_view_rate,2,3,"{hashtag=اليوم_وكل_يوم, hashtag=قهوة}","اليوم_وكل_يوم, قهوة",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: اليوم_وكل_يوم, قهوة. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.039473684210526314,0.5131578947368421,0.02631578947368421,0.6666666666666666,1.299145299145299,0.006059556786703599,1.4605263157894735,0.2397260273972602,2,1,performance=low_view_rate,2,3,"{hashtag=اليوم_وكل_يوم, hashtag=كيك}","اليوم_وكل_يوم, كيك",weak,-1.0,0.2,0.14957264957264949,0.1,0.866096866096866,0.19491452991452993,"Use/test: اليوم_وكل_يوم, كيك. It appeared in 3 posts; 2 were low_view_rate. Confidence=67%, lift=1.30x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}","طعام, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: طعام, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=طعام, hashtag=كيك}","طعام, كيك",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: طعام, كيك. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=قهوة'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=فانيلا, hashtag=قهوة}","فانيلا, قهوة",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: فانيلا, قهوة. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}","فانيلا_اليوم_وكل_يوم, قهوة",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: فانيلا_اليوم_وكل_يوم, قهوة. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}","فانيلا_اليوم_وكل_يوم, قهوة",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: فانيلا_اليوم_وكل_يوم, قهوة. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.02631578947368421,0.4,2.1714285714285717,0.014196675900277008,1.3596491228070176,0.5774647887323944,2,1,performance=avg_view_rate,2,5,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}","فانيلا_اليوم_وكل_يوم, كيك",weak,0.55,0.2,0.5857142857142859,0.1,0.8685714285714288,0.35714285714285715,"Use/test: فانيلا_اليوم_وكل_يوم, كيك. It appeared in 5 posts; 2 were avg_view_rate. Confidence=40%, lift=2.17x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}","فانيلا_اليوم_وكل_يوم, كيك",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: فانيلا_اليوم_وكل_يوم, كيك. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=يوم_الأم', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=يوم_الأم}","فانيلا_اليوم_وكل_يوم, يوم_الأم",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: فانيلا_اليوم_وكل_يوم, يوم_الأم. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=كيك'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=قهوة, hashtag=كيك}","قهوة, كيك",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: قهوة, كيك. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=قهوة, hashtag=كيك}","قهوة, كيك",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: قهوة, كيك. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=cake'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=coffee, hashtag=today_and_everyday}","cake, coffee, today_and_everyday",directional,0.55,0.3,1.0,0.6,3.053571428571429,0.645,"Use/test: cake, coffee, today_and_everyday. It appeared in 4 posts; 3 were avg_view_rate. Confidence=75%, lift=4.07x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=cake, hashtag=coffee, hashtag=فانيلا_اليوم_وكل_يوم}","cake, coffee, فانيلا_اليوم_وكل_يوم",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: cake, coffee, فانيلا_اليوم_وكل_يوم. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=cake'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=coffee, hashtag=قهوة}","cake, coffee, قهوة",directional,0.55,0.3,1.0,0.6,3.053571428571429,0.645,"Use/test: cake, coffee, قهوة. It appeared in 4 posts; 3 were avg_view_rate. Confidence=75%, lift=4.07x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=coffee, hashtag=كيك}","cake, coffee, كيك",directional,0.55,0.3,1.0,0.6,3.053571428571429,0.645,"Use/test: cake, coffee, كيك. It appeared in 4 posts; 3 were avg_view_rate. Confidence=75%, lift=4.07x, reliability=directional."
"frozenset({'hashtag=cake', 'hashtag=food', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=food}","cake, desserts, food",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, desserts, food. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=cake', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.039473684210526314,0.5131578947368421,0.039473684210526314,1.0,1.9487179487179485,0.019217451523545703,inf,0.5068493150684931,3,1,performance=low_view_rate,3,3,"{hashtag=cake, hashtag=desserts, hashtag=today_and_everyday}","cake, desserts, today_and_everyday",directional,-1.0,0.3,0.47435897435897423,0.6,1.9487179487179485,0.45987179487179486,"Use/test: cake, desserts, today_and_everyday. It appeared in 3 posts; 3 were low_view_rate. Confidence=100%, lift=1.95x, reliability=directional."
"frozenset({'hashtag=cake', 'hashtag=vanilla', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=vanilla}","cake, desserts, vanilla",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, desserts, vanilla. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=cake', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=طعام}","cake, desserts, طعام",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, desserts, طعام. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=cake', 'hashtag=desserts', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم}","cake, desserts, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, desserts, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
